,AT1,AT2,Activated B cells,Adventitial FB,Airway basal,Airway ciliated,Airway club,Airway goblet,Airway mucous,Airway smooth muscle,Alveolar FB,Alveolar macrophages,Arterial endothelial cells,B cells,CD4+ T cells,CD8+ T cells,Capillary endothelial cells,Cycling NK/T cells,Cycling epithelial,Dendritic cells,ECM-high epithelial,Endothelial cells (general),Endothelial cells (other),Inflamed endothelial cells,Intermediate pathological FB,Mast cells,Mesothelial FB,Monocyte-derived macrophages,Monocytes,NK cells,Neuronal cells,Other FB,Pathological FB,Pericytes,Plasma cells,Pulmonary venous endothelial cells,Systemic venous endothelial cells,Transitioning MDM,Tregs,Tuft-like,Vascular smooth muscle
ENSG00000231424,0.0,0.0,0.0,0.0,0.0,2.1980577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MROH9,0.0,0.0,0.0,0.0,0.0,1.7588217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1458145
PRRC2C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6595854,0.0,0.0,0.0,1.4208657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0456892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7876049,1.5173196
RABGAP1L,0.0,1.4302275,2.611999,0.0,0.0,1.5876136,0.0,2.074905,1.9592276,0.0,0.0,1.8991486,0.0,2.9135242,2.8907497,3.166625,0.0,2.7905834,1.8001149,2.1838312,1.5382227,0.0,0.0,0.0,0.0,0.0,2.1142464,0.0,0.0,3.148305,0.0,0.0,0.0,0.0,2.9053252,0.0,0.0,0.0,2.7157524,1.1697649,1.2339783
COP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5041163,0.0,0.0,0.0,2.0147874,0.0,0.0,0.0,0.0,0.0,1.695685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7629402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1677774,1.1514039
RASAL2,2.1747873,0.0,0.0,0.0,0.0,1.4844182,0.0,0.0,0.0,0.0,0.0,2.610635,0.0,0.0,0.0,0.0,3.11994,0.0,0.0,0.0,1.8467255,2.6993244,2.3484273,2.8251653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6659274,0.0,2.3750305,2.6178687,0.0,0.0,0.0,2.1482704
RALGPS2,0.0,0.0,2.3588278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1439362,0.0,0.0,0.0,0.0,0.0,0.0
QSOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917222,0.0
XPR1,0.0,0.0,0.0,0.0,1.7496957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7111182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1orf21,0.0,1.7880193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NIBAN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5554028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HMCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3920083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9542744,0.0,0.0,0.0,0.0,0.0,0.0,2.4616263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000285280,0.0,0.0,0.0,0.0,0.0,1.2939923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5877733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000227240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0211568,0.0,0.0
CFH,0.0,0.0,0.0,1.9847825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0130863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809652
PTPRC,0.0,0.0,2.6044276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147602,0.0,2.8971977,3.2036424,3.2485309,0.0,2.3636117,0.0,2.4033682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9280825,3.1931293,3.2112277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7399468,3.175932,0.0,0.0
LMOD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7822633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ELF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1747873,1.7930106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9921279,0.0
PPP1R12B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5098176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4543264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1352439
ATP2B4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4839904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD55,2.3684237,0.0,0.0,0.0,0.0,0.0,2.0031908,2.3459196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2461948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5226293,0.0
PLXNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7591833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6158688
MIR205HG,0.0,0.0,0.0,0.0,2.075514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESRRG,0.0,0.0,0.0,0.0,0.0,2.1330411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA17,0.0,0.0,0.0,0.0,0.0,2.0676317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAPN8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8653995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7563953,0.0
CDC42BPA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.022524,0.0,0.0,0.0,0.0,2.3059218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4569213,0.0,0.0,1.1728371,1.4363048
ARID4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3486582,0.0,0.0,0.0,1.1371106,0.0,0.0,0.0,0.0,0.0,1.5291001,0.0,0.0,1.0128595,0.0,0.0,0.0,0.0,0.0,0.5777806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4649711
LYST,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6285896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.438898,0.0,0.0,0.0,0.0,0.0,0.0,2.2748032,0.0,0.0,0.0,0.0,0.0
RYR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7854555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4929352,0.0,0.0,0.0,0.0,0.0,0.0,1.7035723,0.0,2.715662,0.0,0.0,0.0,0.0,0.0,0.0,1.4649711
CEP170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3168087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SDCCAG8,0.0,1.4625027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7627743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKT3,0.0,0.0,0.0,1.9864086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4678774,0.0,0.0,0.0,0.0,2.31574,0.0,0.0,0.0,0.0,0.0,1.6644288,2.3395648,0.0,0.0,1.5179672,0.0,0.0,0.0,1.0749195,1.554658,0.0,0.0,0.0,2.2022178,2.3269281,0.0,0.0,0.0,2.0322583
HNRNPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3660172,0.74627995
EFCAB2,0.0,0.0,0.0,0.0,0.0,1.9159676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMYD3,2.4596665,2.7815402,0.0,0.0,2.5575964,2.2970243,2.6496825,2.3094537,2.2779408,0.0,0.0,1.422058,0.0,0.0,0.0,0.0,0.0,2.1509495,1.9992696,0.0,2.3636117,0.0,1.6616626,0.0,1.5511279,3.3613927,1.9283619,0.0,0.0,2.1556602,0.0,0.0,0.0,0.0,2.4141912,0.0,1.9566146,0.0,2.5620866,1.7679937,1.9721632
ADAM17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3206937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ROCK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5079988,0.0,0.0,0.0,0.0,0.0,0.0,1.9107742,0.0,0.0,0.0,0.0,0.0,0.0,1.5539149
CYRIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2094138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KLHL29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5775752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ITSN2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3086686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3245922
NCOA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1318156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.320057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5654883
RAB10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5062069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOGARAM2,0.0,0.0,0.0,0.0,0.0,1.6990657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLIP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4462789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BIRC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5914435,0.0,0.0,0.0,1.6913382,0.0,0.0,0.0,0.0,0.0,1.5645908,0.0,0.0,1.5327905,0.0,0.0,0.0,0.0,0.0,1.3962994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7789583,0.0,2.0764372,1.2940705,1.3923246
LTBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5069847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0055814,0.0,0.0,0.0,0.0,2.2748046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRIM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9522412,1.5781853,0.0,0.0,0.0,1.7487147
HEATR5B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8989072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0080132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889727
MAP4K3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7628111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0889727
SLC8A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7618728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9582853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7588682,3.1251278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7791758,0.0,0.0,0.0
EML4,0.0,1.2759151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5300405,0.0,0.0,2.6315224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHH2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8998985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3869607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665819
CAMKMT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4887853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1697649,0.0
PRKCE,0.0,0.0,0.0,0.0,2.6383705,1.9834975,1.99686,1.823929,0.0,0.0,0.0,2.097141,0.0,0.0,0.0,0.0,3.345632,1.6254687,0.0,0.0,1.4922494,3.1982946,2.7028904,2.8248632,0.0,0.0,0.0,0.0,2.102817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2324271,2.3348932
EPAS1,0.0,0.0,0.0,0.0,1.823929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.575773,0.0,0.0,0.0,3.2957084,0.0,0.0,0.0,1.2091779,4.1375647,3.398871,3.5206118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1376967,2.4746413,0.0,0.0,0.0,3.0657198
TTC7A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FBXO11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4735581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1346709
PSME4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4536465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACYP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53506774
SPTBN1,2.5098994,0.0,0.0,2.3588278,0.0,0.0,0.0,1.5766609,1.1945362,0.0,2.518423,0.0,1.8869339,0.0,0.0,0.0,3.3819902,0.0,0.0,0.0,1.9319834,3.02801,2.6301296,3.0795784,0.0,0.0,0.0,0.0,0.0,0.0,2.4533293,2.1034331,0.0,0.0,0.0,2.4591775,2.110411,0.0,0.0,1.1449375,2.662588
RTN4,0.0,0.0,0.0,1.3606049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8377872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69717133
CCDC88A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4360251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0749087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0800302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SANBR,0.0,0.0,0.0,0.0,0.0,0.6298693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP34,1.0653533,1.5300915,2.2701192,0.0,1.3812159,1.0349078,1.4699,1.9847825,0.0,0.0,0.0,1.3601741,0.0,0.0,0.0,0.0,0.0,2.0921445,0.0,0.66909647,1.6827258,0.0,0.0,0.0,0.0,0.0,0.5906114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5781853,0.0,0.0,1.4468999,1.4465272
XPO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2834092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EHBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5515661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WDPCP,0.0,0.0,0.0,0.0,1.6707072,2.2230587,0.0,1.1490431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PELI1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0030258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB1A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4377723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACTR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2111605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1697649,0.0
MEIS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6673322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4808632
