,B cell,Cholangiocyte,Erythroid,Hepatocyte,Inflammatory Macs,LSEC 1,"LSEC 2,3",NK-like,Non-inflammatory Macs,Plasma,Portal endothelial,Stellate,abT cell,gdT cell 1,gdT cell 2
ALAS2,0.0,0.0,6.7722945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547309,0.0,0.0,0.0,0.0,0.0,0.0
VSIG4,0.0,0.0,0.0,0.0,0.8340933,0.0,0.0,0.0,1.2431023,0.0,0.0,0.0,0.0,0.0,0.0
GJB1,0.0,0.0,0.0,0.37239408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NONO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2674064,0.0,0.0,0.27247432
RPS4X,4.2968717,2.4937196,2.3153453,2.888448,3.561524,3.1458626,2.3234694,3.7098243,2.7753363,4.07353,3.4254751,3.387552,4.053918,3.644403,3.568581
COX7B,0.0,0.97559386,0.0,2.194713,1.0980737,0.0,0.0,0.0,0.62000036,1.185164,0.18925795,0.6505357,0.0,0.0,1.5164213
PGK1,0.0,0.13193429,0.0,0.0,0.0,0.0,0.0,0.0,0.5969708,0.0,0.0,0.0,0.0,0.0,0.58152264
SH3BGRL,0.0,0.0,0.0,0.0,0.77301085,0.0,0.0,0.0,0.97310793,0.0,0.0,0.23318687,0.0,0.0,0.0
RPL36A,3.280612,1.5113591,0.0,1.5723122,3.1771002,2.3370297,1.97096,2.5939903,2.276855,2.782227,2.2980008,1.9868103,3.1993797,2.5321758,2.9192147
TCEAL8,0.0,0.0,0.0,0.0,0.0,0.3424449,0.0,0.0,0.0,0.0,0.0,0.2674064,0.0,0.0,0.0
TCEAL9,0.0,0.0,0.0,0.0,0.0,0.9326641,0.0,0.0,0.0,0.0,0.6198775,0.933061,0.0,0.0,0.0
BEX3,0.0,0.0,0.0,0.0,0.0,0.75494003,0.0,0.0,0.0,0.0,0.64492077,0.6852999,0.0,0.0,0.0
TCEAL4,0.0,0.0,0.0,0.0,0.0,0.3308625,0.0,0.0,0.0,0.0,0.0,1.7422472,0.0,0.0,0.0
TCEAL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4005124,0.0,0.0,0.0
MORF4L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1743264,0.0,0.0,0.0
TSC22D3,2.1815262,0.0,0.0,0.0,0.7155356,0.6711416,0.0,2.1376762,0.60551476,0.40365645,0.0,0.13601094,1.836315,2.224044,0.0
PGRMC1,0.0,0.0,0.0,1.2476926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC25A5,0.0,0.5766458,0.0,0.0,1.3112901,0.0,0.0,0.91400194,0.89347225,0.8029365,0.0,0.2674064,0.0,0.0,1.60042
RPL39,5.5428553,2.7714524,3.7611678,4.369835,4.9317865,3.8872855,3.6497707,4.3383923,4.454399,4.2692995,3.8628068,3.5371475,4.87921,4.2878127,4.155129
NDUFA1,0.0,1.077417,0.0,2.0687227,0.95392406,0.70033646,0.0,0.0,0.86716235,1.6629298,0.44385237,0.68318033,0.0,0.0,1.1942174
LAMP2,0.0,0.3491585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RTL8C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19516847,0.0,0.0,0.0
FHL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21388425,0.0,0.0,0.0
RBMX,0.0,0.15067512,0.0,0.0,0.0,0.42977268,0.0,0.0,0.0,0.0,0.4441246,0.5207342,0.0,0.0,1.0476317
F9,0.0,0.0,0.0,1.4227972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9900897,0.0,0.0,0.0
BCAP31,0.0,0.0,0.0,0.0,0.0,0.29082647,0.0,0.0,0.0,0.0,0.4989547,0.0,0.0,0.0,0.0
SSR4,0.0,0.62212807,0.0,1.5508573,0.7681726,0.41910437,0.0,1.0873497,0.0,3.8315659,0.69476986,1.0090632,1.1405443,0.8589676,1.2122202
FLNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0279505,0.0,0.0,0.0
RPL10,5.768677,3.400969,2.933758,3.853424,5.0784764,4.473626,3.7216296,5.01707,4.127651,5.267564,4.2367573,4.4566326,5.4189634,5.0684867,4.689349
MPP1,0.0,0.0,3.0311413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.7946074,1.1705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DEFB1,0.0,2.272322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSB,0.0,0.0,0.0,0.0,1.9632273,0.0,0.6573839,0.0,3.4999485,0.0,0.0,0.0,0.0,0.0,0.0
DLC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2927966,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4175107,0.0,0.0,0.0,0.0,0.0,0.0
FGL1,0.0,0.6933475,0.0,4.8020086,0.0,0.0,0.0,0.0,0.39600873,0.3403246,0.0,0.0,0.0,0.0,0.46856374
ASAH1,0.0,0.0,0.0,0.0,1.1186584,0.0,0.0,0.0,1.4331234,0.0,0.0,0.0,0.0,0.0,0.0
DMTN,0.0,0.0,2.3153453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC39A14,0.0,0.0,0.0,1.3314737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SORBS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21388425,0.0,0.0,0.0
PDLIM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6977273,0.0,0.0,0.0
SLC25A37,0.0,0.0,8.12032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP3L,0.0,0.0,5.839809,0.0,0.0,0.18349537,0.0,0.0,0.5081398,0.0,0.0,0.0,0.0,0.0,0.0
DPYSL2,0.0,0.0,0.0,0.0,0.0,0.30867666,0.43428907,0.0,0.43990427,0.0,0.8237808,0.0,0.0,0.0,0.0
CLU,0.0,2.7167606,0.0,3.9581614,0.0,1.8280556,0.0,0.0,0.0,0.0,1.5250698,0.0,0.0,0.0,0.0
SARAF,0.0,0.47168985,0.0,0.0,0.8158437,0.5586219,0.6776706,0.71709967,0.99177253,0.0,0.64350295,0.0,1.3554938,0.0,0.17317644
TACC1,0.0,0.41187972,0.0,0.0,0.0,0.93723243,0.33631846,0.0,0.0,0.0,0.70352876,0.0,0.0,0.0,0.0
CEBPD,0.0,0.1225313,0.0,0.0,1.1311078,0.50210106,0.0,1.0173384,0.6678976,0.0,0.6553054,0.530052,0.0,0.0,0.0
RPS20,4.4202585,2.2841399,2.933758,3.031485,3.6610289,3.1475697,2.6061575,3.5216465,3.315662,3.293115,3.1268463,2.8190799,4.075511,3.563795,3.478455
SDCBP,0.0,0.0,0.0,0.0,1.276741,0.96113145,0.8779866,0.0,1.545427,0.0,0.85162044,0.62797034,0.0,0.0,0.0
RAB2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23318687,0.0,0.0,0.0
TRAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0397419,0.0,0.18159316,0.0,0.0,0.4447589
RPL7,4.322645,2.6224666,3.8460197,2.7313209,3.8934975,3.2657628,2.4807527,3.690021,3.2122974,3.7595325,3.3039713,3.0599108,3.8507814,3.779638,3.602757
ELOC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069914
LY96,0.0,0.0,0.0,0.0,0.5353202,0.0,0.0,0.0,1.7196743,0.0,0.0,0.0,0.0,0.0,0.0
RBIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38441932
CA1,0.0,0.0,7.7823586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA2,0.0,0.7436236,4.8062973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UQCRB,2.0551162,1.4808036,2.5560055,2.0312204,2.524025,1.6562923,1.257275,1.8696771,2.8214312,1.8330194,1.7522867,1.3952556,2.1918697,2.1649518,1.9050324
SDC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894032,0.0,0.0,0.0
MTDH,0.0,0.40465787,0.0,0.9992515,0.0,0.0,0.0,0.0,0.0,1.8411081,0.0,0.5518278,0.0,0.0,1.6279159
MATN2,0.0,0.0,0.0,0.0,0.0,0.41670385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL30,4.641382,2.0100737,4.251652,3.0007162,3.531903,3.0780401,2.2980762,3.839138,2.7879136,3.259854,2.8948276,2.6468737,4.235809,3.8767543,3.2449126
RIDA,0.0,0.3084804,0.0,1.7931817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COX6C,0.0,0.97589177,0.0,2.8055933,0.94781667,1.0076023,0.8361646,1.283184,1.1936498,1.6500012,0.8676784,1.0097666,1.2834443,1.3329307,1.7626922
POLR2K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.0
PABPC1,2.4737277,0.8398851,3.747167,0.0,2.6025496,1.4227293,1.0113677,2.2524834,2.4780316,1.8106495,1.6134069,0.9110044,2.1523888,1.7795765,1.899906
YWHAZ,0.0,0.31824452,0.0,0.0,0.53177,0.28379422,0.0,1.0214922,0.3190298,0.0,0.0,0.0,0.0,0.0,0.7257679
ZNF706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393889,0.0,0.0,0.0,0.0,0.60590565
DPYS,0.0,0.0,0.0,1.1200917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EIF3E,1.6623306,0.69155204,0.0,0.0,1.6547604,1.1211599,0.0,1.2899239,1.1081636,0.58654547,1.1448987,0.68318033,1.5589836,0.0,0.98878455
ENY2,0.0,0.0,0.0,0.8231909,0.0,0.0,0.0,0.0,0.0,0.0,0.14990534,0.6707528,0.0,0.0,0.4719323
EIF3H,0.0,0.36798677,0.0,0.0,0.90703475,0.17778163,0.0,0.61201257,0.63824445,0.0,0.0,0.47569156,0.5091553,0.0,0.7439513
RAD21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075114176
COL14A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13139544,0.0,0.0,0.0
NDUFB9,0.0,0.56247956,0.0,1.1766558,0.0,0.0,0.0,0.0,0.0,0.0,0.172782,0.42075533,0.0,0.0,0.8105553
MTSS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50793666,0.0,0.0,0.0,0.0,0.0,0.0
CYRIB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8549895,0.0,0.0,0.0,0.0,0.0,1.1913099,0.0
SLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43495047,0.0,0.0,0.0,0.0,0.0,0.0
LY6E,0.0,0.31824452,0.0,0.0,0.0,0.0,0.0,1.2248645,0.0,0.0,0.8260739,0.114840515,0.0,1.6221396,0.0
EEF1D,2.9080272,1.3513771,0.0,1.737758,2.5849319,1.830005,1.5732418,2.6410851,1.9684765,2.4498718,1.9904726,1.8754954,2.9011228,2.854961,2.2583566
GPAA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114840515,0.0,0.0,0.0
CYC1,0.0,0.22789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34802738,0.0,0.0,0.60976017
RPL8,4.4641247,2.37788,2.7826724,2.3468504,3.5298052,2.9231787,2.142845,3.2579725,2.657154,3.767126,2.7951386,2.6030257,3.5688567,3.0464506,3.4857905
AK3,0.0,0.0,0.0,0.5217679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL33,0.0,0.0,0.0,0.0,0.0,1.161073,1.068262,0.0,0.0,0.0,0.82509285,0.0,0.0,0.0,0.0
NFIB,0.0,0.42090672,0.0,0.0,0.0,0.6825497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLIN2,0.0,0.0,0.0,1.0242188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPS6,5.075507,2.9993157,3.5375352,2.986781,4.06103,3.937573,3.024575,4.1493034,3.223211,4.389919,3.9984763,3.1426406,4.546587,4.127747,4.259644
NDUFB6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4317314
DCAF12,0.0,0.0,3.673841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCTN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15800774,0.0,0.0,0.23102464
TPM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.341142,0.0,0.0,0.0
HINT2,0.0,0.0,0.0,0.9900476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLTA,0.0,0.47517082,0.0,0.0,0.75885093,0.70519006,0.9143144,0.0,0.9762635,0.0,1.0198646,0.6367762,0.0,0.0,0.48066136
GRHPR,0.0,0.37443665,0.0,1.8092182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40905273,0.0,0.0,0.0
ZFAND5,0.0,0.0,0.0,0.4284526,0.0,0.0,0.0,0.0,0.10759996,0.0,0.0,0.0,0.0,0.0,0.0
ALDH1A1,0.0,0.3084804,0.0,1.4408259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41478002,0.0,0.0,0.0
ANXA1,0.0,0.0,0.0,0.0,1.19842,0.0,0.0,0.0,0.0,0.0,0.0,0.69398874,0.0,1.044865,0.0
HNRNPK,0.0,0.45168182,0.0,0.8269359,0.60993564,0.7080972,0.0,0.9405929,0.84798646,0.0,0.64096606,0.44005796,0.0,0.0,0.858395
ISCA1,0.0,0.0,3.6957269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTSL,0.0,0.0,0.0,0.0,0.0,0.0,2.007671,0.0,0.61561966,0.0,1.0637516,0.0,0.0,0.0,0.0
CKS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57272685
ASPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36487883,0.0,0.0,0.0
FBP1,0.0,0.0,0.0,1.0298073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEMGN,0.0,0.0,4.122582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANP32B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35214287,0.0,0.0,0.0,0.0,0.0,1.408419
SEC61B,0.0,0.57881796,0.0,1.6735709,0.5315628,0.44640267,0.0,0.25909436,0.0,2.7663698,0.0,0.8854398,0.0,0.0,1.6156144
BAAT,0.0,0.0,0.0,2.00732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ALDOB,0.0,0.0,0.0,3.5007312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ABCA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55260706,0.0,0.0,0.0,0.0,0.0,0.0
KLF4,0.0,0.0,0.0,0.0,0.0,0.43768805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CTNNAL1,0.0,0.0,0.0,0.0,0.0,0.5854526,0.0,0.0,0.0,0.0,0.29017708,0.0,0.0,0.0,0.0
TXN,0.0,0.7138771,0.0,1.6709014,0.0,0.47427824,0.0,0.0,0.5038719,0.615367,0.7643951,0.81039846,0.0,0.0,1.1767259
PTGR1,0.0,0.23546553,0.0,1.6358192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AMBP,0.0,2.7962084,1.971508,5.343358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ORM1,2.249077,1.5834368,5.352119,7.4352245,1.8293028,1.2384562,1.3757936,2.0496283,1.6456313,1.7124113,1.2869983,1.256916,2.02568,2.4021232,1.1564536
ORM2,0.0,0.3104879,0.0,5.131236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1G1,0.0,0.3491585,0.0,0.65140593,0.6148654,0.53435165,0.0,0.0,0.69116735,0.0,0.25947693,0.47569156,0.0,0.0,0.0
C5,0.0,0.0,0.0,1.2873696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GSN,0.0,0.0,0.0,0.0,0.0,0.5017897,0.0,0.0,0.0,0.0,0.7867751,0.70518327,0.0,0.0,0.0
STOM,0.0,0.0,4.070058,0.8354149,0.0,0.71428025,0.8367046,0.0,1.0177557,0.0,0.7974926,0.0,0.0,0.0,0.0
PSMB7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47846684
RPL35,4.3678446,2.2923954,2.8460114,3.5430326,3.6892624,3.120051,2.493135,3.5556822,3.2097042,4.0634794,2.926433,2.9480484,3.9063857,3.575659,3.9545636
ARPC5L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79409355,0.0,0.0,0.0,0.0,0.0,0.0,0.6169473
HSPA5,0.0,0.0,0.0,0.81908345,0.0,0.0,0.0,0.0,0.0,1.5536969,0.0,0.0,0.0,0.0,0.37461925
RPL12,4.7100334,2.772886,2.9539247,3.3364363,4.3850946,3.4519553,2.980918,3.7016842,4.1816826,3.8310914,3.393973,3.9655693,4.1093316,3.6368473,3.6088736
ENG,0.0,0.0,0.0,0.0,0.0,0.86932456,1.6393509,0.0,0.0,0.0,2.0828996,0.6036433,0.0,0.0,0.0
AK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2940187,0.0,0.0,0.0
LCN2,0.0,0.52990186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BBLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83553034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CERCAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33960092,0.0,0.0,0.0
SET,0.0,0.5105147,0.0,0.0,0.0,0.4229368,0.0,0.0,0.0,0.5244464,0.52849984,0.0,0.0,0.0,1.3217883
C9orf78,0.0,0.0,2.8638291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FNBP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60038567,0.0,0.0,0.0,0.0,0.0,0.0
ASS1,0.0,0.0,0.0,2.025542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RPL7A,3.7261524,2.2465167,0.0,2.2968855,3.1683464,2.6689909,2.075444,3.0259118,2.3707047,3.9611127,2.6541839,3.0742896,3.2939408,3.1408305,3.7417903
COL5A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72588915,0.0,0.0,0.0
FCN2,0.0,0.0,0.0,0.0,0.0,0.0,2.9447942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCN1,0.0,0.0,0.0,0.0,1.0948772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EGFL7,0.0,0.0,0.0,0.0,0.0,1.0056219,1.3993485,0.0,0.0,0.0,1.0717677,0.0,0.0,0.0,0.0
SNHG7,0.0,0.0,0.0,0.0,0.0,0.758495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMEM141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15800774,0.0,0.0,0.0
PHPT1,0.0,0.30552107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33823016,0.0,0.6707528,0.0,0.0,0.0
EDF1,0.0,0.9260596,0.0,1.7278311,1.0926127,1.1130514,0.789038,1.3717103,0.52108556,1.6371571,1.0772941,1.0373175,1.2907078,0.9189138,1.3067306
C8G,0.0,0.0,0.0,2.0692015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PTGDS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8965034,0.37676162,0.0,0.0,0.0
NPDC1,0.0,0.0,0.0,0.0,0.0,0.95229375,0.6670269,0.0,0.0,0.0,0.9989203,0.0,0.0,0.0,0.0
SSNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062330578
TUBB4B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1067767
MRPL41,0.0,0.22719859,0.0,1.8177266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFITM2,0.0,0.0,0.0,1.1910491,0.95832837,1.7279588,1.2058811,2.1274571,0.0,0.0,1.6672261,0.8603468,0.8857964,2.2618616,0.0
IFITM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4996315,0.0,0.0,0.0,0.0,0.0,1.3004644,0.0
IFITM3,0.0,1.077417,0.0,2.8607526,1.0991223,2.7972238,2.4724855,0.0,0.60504436,0.0,2.908861,2.395904,0.0,0.0,0.0
SIGIRR,0.0,0.0,0.0,0.83293474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TALDO1,0.0,0.0,3.2031155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47726923
RPLP2,5.4226656,2.7726142,4.9439344,3.5056036,4.4226213,3.783896,3.2760751,4.5381145,3.821075,4.458128,3.6901455,3.6867366,4.964979,4.4635925,4.469205
CD151,0.0,0.0,0.0,0.0,0.0,0.67947555,0.0,0.0,0.0,0.0,0.0,0.5207342,0.0,0.0,0.0
POLR2L,0.0,1.1326791,0.0,2.7942207,1.0880079,1.1740458,1.5972711,1.1592351,0.75653577,1.6159427,1.9928265,1.479559,0.0,1.1913099,1.4536617
CHID1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18159316,0.0,0.0,0.0
CTSD,0.0,0.67320585,0.0,1.4212675,1.7694259,0.33320665,2.2625754,0.89888716,2.528648,0.0,0.82772946,0.2940187,0.0,0.0,0.25050876
LSP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0272207,0.0,0.0,0.0,0.0,0.0,0.54161537,0.4803437
MRPL23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46945202
IGF2,0.0,0.0,0.0,1.1998482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD81,0.0,0.0,0.0,1.3245468,0.0,0.5702553,0.7316542,0.0,0.87820786,0.0,0.38180447,0.21388425,0.0,0.0,0.0
RHOG,0.0,0.0,0.0,0.0,0.62628865,0.0,0.0,0.0,0.63436306,0.0,0.0,0.0,0.0,0.0,0.0
HBB,1.5510924,0.0,15.422197,0.0,0.0,0.0,0.0,1.0272369,0.0,0.0,0.0,0.0,0.0,1.3168492,0.0
HBD,0.0,0.0,9.788588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CAVIN3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0109403,0.0,0.0,0.0
HPX,0.0,0.0,0.0,4.49139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ILK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6707528,0.0,0.0,0.0
TPP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3230588,0.0,0.0,0.0,0.0,0.0,0.0
EIF3F,0.0,0.5573297,0.0,0.0,0.97609997,0.72438383,0.0,1.2172819,0.0,0.0,0.47243565,0.9353772,1.0795468,1.1850302,1.0142372
RPL27A,4.8330803,2.5327501,3.7611678,3.3188295,4.1227713,3.4798403,2.721846,4.178853,3.556279,4.2890487,3.1760006,3.6530285,4.6031713,4.4480023,4.017127
LYVE1,0.0,0.0,0.0,0.0,0.0,0.0,1.095923,0.0,1.6729193,0.0,0.0,0.0,0.0,0.0,0.0
EIF4G2,0.0,0.41446558,0.0,0.0,0.0,0.46747842,0.0,0.0,0.4514358,0.0,0.0,0.3129886,0.0,0.0,0.6460085
PSMA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42816848
C11orf58,0.0,0.22058882,0.0,0.0,0.0,0.30523592,0.0,0.0,0.0,0.0,0.29139334,0.36487883,0.0,0.0,0.44018036
RPS13,4.3199806,2.420487,3.086321,2.915072,4.0289316,3.0814548,2.5533004,3.3192937,3.7875252,3.6024694,3.0218706,2.6085377,3.793074,3.366495,3.3832662
SAA4,0.0,0.0,0.0,2.8001099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA2,3.4369693,1.6842123,7.1350493,6.1502314,2.3555775,2.0089765,2.0152042,3.1337295,2.1068175,2.7044547,1.5062656,0.0,3.0528944,3.7777166,1.9416478
SAA1,3.9681284,2.0303912,7.949997,7.804317,3.06172,2.4668584,2.6650157,3.5766058,2.758882,3.2670417,2.2674055,1.0482044,3.738133,4.2615895,2.38062
LDHA,0.0,0.2569314,0.0,1.1054947,0.0,0.44990546,0.0,0.0,0.0,0.36943224,0.45974,0.2940187,0.0,0.0,1.3791211
RCN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24250467,0.0,0.0,0.0
CD59,0.0,0.9476315,0.0,0.0,0.0,1.3345723,1.0008435,0.0,0.0,0.0,1.3881581,0.7799148,0.0,0.0,0.0
CAT,0.0,0.0,3.747167,1.0815833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD44,0.0,0.0,0.0,0.0,0.7890769,0.0,0.0,0.0,1.2937582,0.0,0.0,0.0,0.0,0.0,0.0
