,Antigen presenting cell (RPS high),B cell,B cell (Plasmocyte),Dendritic cell,Endothelial cell,Endothelial cell (APC),Endothelial cell (endothelial to mesenchymal transition),Enterocyte progenitor,Epithelial cell,Fetal epithelial progenitor,Intercalated cell,Loop of Henle,Macrophage,Mast cell,Monocyte,Neutrophil,Proximal tubule progenitor,Sinusoidal endothelial cell,Smooth muscle cell,Stromal cell,T cell,Ureteric bud cell
ENSG00000231500,0.7357704071771531,0.7316622336705526,0.7142857142857143,0.7311038857414609,0.0,0.0,0.0,0.7319442544664655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7170196203958421,0.7341829339663187,0.0
ENSG00000239839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000092199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000122026,0.5347925083977836,0.5600015492666335,0.439121181056613,0.4582323006221226,0.0,0.0,0.44215238094329834,0.5663282133284069,0.42857142857142855,0.0,0.4665276635260809,0.0,0.4353900182814825,0.0,0.44775910888399395,0.0,0.0,0.0,0.46705756868634907,0.5149090119770595,0.5351877212524414,0.0
ENSG00000143546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.8691787549427578,0.9391837063289824,0.0,0.8778119853564671,0.0,0.0,0.0,0.0
ENSG00000117519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000133321,0.9535131596383595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000152558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145592,0.0,0.7138169492994036,0.0,0.7064273329008193,0.0,0.0,0.7060810072081429,0.0,0.6666666666666666,0.0,0.6827477614084879,0.0,0.0,0.0,0.6771756211916605,0.0,0.0,0.0,0.0,0.7043028161639259,0.7045533855756124,0.0
ENSG00000116016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000261371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148303,0.0,0.47811769587653025,0.0,0.4498375228473118,0.0,0.3990015784899394,0.38095238095238093,0.0,0.40383945192609516,0.42881080366316293,0.4351099899836949,0.39924403883161996,0.4208086587133862,0.4330905278523763,0.39783201331184026,0.0,0.0,0.4605691234270732,0.0,0.42710957640693303,0.4922050124122983,0.0
ENSG00000133318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116251,0.0,0.644062116032555,0.0,0.575767491544996,0.0,0.0,0.5238095238095238,0.0,0.5506471423875718,0.0,0.5693535577683222,0.5426236532983326,0.5660003338541303,0.5964359527542478,0.5575960477193197,0.0,0.0,0.0,0.0,0.5738938677878607,0.5945649345715841,0.0
ENSG00000130066,0.8095238095238095,0.0,0.0,0.816168242976779,0.0,0.0,0.0,0.817648016271137,0.0,0.0,0.0,0.0,0.8409553737867446,0.0,0.8244597031956628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000163399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.962011286190578
ENSG00000177600,0.604263771147955,0.6258007089296976,0.0,0.5911229366347903,0.0,0.0,0.605773715745835,0.5952423271678743,0.0,0.5817540060906183,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.5989836965288434,0.0,0.581870572907584,0.5846190310659862,0.0
ENSG00000170476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134419,0.0,0.45785993337631226,0.0,0.39582735300064087,0.36898534070877803,0.3486318559873672,0.3491771136011396,0.0,0.3368494397117978,0.0,0.3526990782646906,0.3347152585075015,0.3655382990837097,0.37040941488175166,0.39397780951999484,0.3333333333333333,0.0,0.4502113660176595,0.0,0.442783256371816,0.44227932464508785,0.0
ENSG00000114383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000093144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000182093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179344,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000189143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967997533934457,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111716,0.0,0.6681726972262064,0.0,0.0,0.0,0.0,0.0,0.0,0.7578424385615757,0.7178007193974086,0.7510222139812651,0.7612053212665376,0.0,0.7209703610056922,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7879769404729208
ENSG00000142534,0.3489194597516741,0.3306495745976766,0.15001900706972396,0.2637121592249189,0.2008487241608756,0.18409078177951632,0.15958565473556519,0.0,0.16382273038228354,0.0,0.18588598001570927,0.16230874686014085,0.20515460343587966,0.18850523233413696,0.23021880501792544,0.14285714285714285,0.0,0.2755534052848816,0.1547530350230989,0.2164311068398612,0.25575813225337435,0.20489388988131568
ENSG00000133639,0.7155353171484811,0.0,0.0,0.7216869393984476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7413313814571926,0.0,0.7239046323867071,0.7142857142857143,0.0,0.750818499497005,0.0,0.0,0.7392177439871288,0.0
ENSG00000104763,0.9269217621712458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.9095614013217744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198034,0.0,0.48195037103834604,0.0,0.44332826421374366,0.0,0.4041769022033328,0.38095238095238093,0.0,0.4036927762485686,0.0,0.4382700551123846,0.4208609177952721,0.4166073515301659,0.44312424602962674,0.44060595830281574,0.40486814578374225,0.0,0.5014479472523644,0.0,0.500197016057514,0.49398332550412133,0.0
ENSG00000147872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.9095417999085926,0.9111958486693246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000116741,0.0,0.8014852546510243,0.0,0.7753479906490871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.7922519786017281,0.7763723816190448,0.0,0.0,0.7697179941903978,0.0,0.0,0.0,0.0
ENSG00000291237,0.7900875977107457,0.0,0.0,0.0,0.0,0.0,0.0,0.778192400932312,0.7619047619047619,0.0,0.0,0.0,0.8299350284394764,0.0,0.7717323984418597,0.7736178324336097,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000172270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000105372,0.7531920955294654,0.6262367850258237,0.6197545585178194,0.6360238364764622,0.0,0.0,0.0,0.7240092896279835,0.0,0.0,0.0,0.0,0.0,0.0,0.6386452459153675,0.0,0.0,0.0,0.6380575185730344,0.6190476190476191,0.6751877069473267,0.0
ENSG00000240583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.959692847161066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204472,0.8422324515524364,0.0,0.0,0.8204408685366312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8273326782953172,0.0,0.842289115701403,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0
ENSG00000211892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000226608,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099622,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000204592,0.8677744695118496,0.0,0.0,0.0,0.837437283425104,0.8425093775703794,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8490499967620486,0.0,0.0,0.0,0.0
ENSG00000147614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000103187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000107611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174444,0.0,0.6765809910637992,0.0,0.646881864184425,0.0,0.0,0.0,0.6313103267124721,0.6190476190476191,0.0,0.6255505794570559,0.0,0.624762305191585,0.0,0.0,0.0,0.0,0.6446288228034973,0.0,0.7110599392936343,0.6656927920523144,0.0
ENSG00000143878,0.9559812517393202,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000157514,0.0,0.0,0.9737038385300409,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000230989,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.9596921148754302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000142937,0.34219592809677124,0.3317911993889582,0.23809523809523808,0.29916482880001977,0.2790042133558364,0.2608647346496582,0.0,0.0,0.24431268374125162,0.0,0.2656296520006089,0.2434049816358657,0.26012941485359553,0.29020358267284574,0.28076783816019696,0.2529119650522868,0.3675171534220378,0.281908046631586,0.0,0.28531497149240403,0.32387711320604595,0.0
ENSG00000265972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000167468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9669898663248334,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197746,0.7722799522536141,0.6741121751921517,0.0,0.7124478164173308,0.0,0.0,0.6190476190476191,0.0,0.6512683629989624,0.0,0.6330868942396981,0.6380758995101565,0.7431914295469012,0.0,0.7410479727245513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000235162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9172665987695966,0.0,0.925180523168473,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101439,0.7619047619047619,0.0,0.0,0.8128275133314586,0.0,0.0,0.7627517467453366,0.0,0.0,0.0,0.0,0.0,0.7654600512413752,0.0,0.7877975560369945,0.0,0.0,0.0,0.0,0.7899904251098633,0.0,0.0
ENSG00000164919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8800247936021715,0.865854473341079,0.0,0.8879327859197345,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111229,0.7498576243718466,0.7204293012619019,0.0,0.7204122855549767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7218641354924157,0.7173030518350147,0.7202548327900115,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000117410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000108518,0.6883635010038104,0.6264418363571167,0.0,0.6318526636986506,0.0,0.0,0.0,0.6642396790640694,0.0,0.0,0.0,0.0,0.6201460616929191,0.6190476190476191,0.6232290608542306,0.6207768462953114,0.0,0.0,0.0,0.0,0.6567269421759105,0.0
ENSG00000114391,0.3604302860441662,0.373725916658129,0.0,0.3281260785602388,0.33273866063072566,0.31455767722356887,0.3098766803741455,0.0,0.31148907967976164,0.3321799408821833,0.3372708587419419,0.3146593031429109,0.3107534646987915,0.36147470417476835,0.31503407444272724,0.0,0.0,0.0,0.0,0.42201184091113864,0.36450038353602093,0.2857142857142857
ENSG00000223865,0.0,0.8114060532479059,0.0,0.8760963593210492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8149324456850687,0.0,0.8106269041697184,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0
ENSG00000139644,0.0,0.0,0.7197953689666021,0.0,0.0,0.0,0.0,0.0,0.7798500486782619,0.7635376793997628,0.7426971708025251,0.7367480510757083,0.7263416619527907,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000143384,0.0,0.8602221693311419,0.0,0.0,0.8904047296160743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8597433226449149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000173486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000136888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754165240696498,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008952,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.7812267343203226,0.0,0.8064363485290891,0.0,0.77663425888334,0.0,0.0,0.7914239054634458,0.0,0.0,0.0,0.8427376207851228,0.0,0.0
ENSG00000115875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000240972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668528721446082,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000174748,0.41167672191347393,0.21457869382131667,0.19813076371238345,0.2568804110799517,0.0,0.20543313594091506,0.23682706128983272,0.19268962598982312,0.20969642343975248,0.0,0.26276561475935434,0.19047619047619047,0.24746030285244897,0.23288611570994058,0.22128885416757493,0.2683181478863671,0.3243806844665891,0.0,0.2723556047394162,0.32335609197616577,0.2772618645713443,0.0
ENSG00000073756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000002933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000184557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171863,0.5321607277506873,0.4890236570721581,0.0,0.4663631972812471,0.46392784232185,0.43465085256667363,0.44300986471630277,0.0,0.4463631510734558,0.0,0.43285405068170457,0.42857142857142855,0.4439127842585246,0.4743459962663196,0.4385850372768584,0.0,0.0,0.0,0.0,0.0,0.5000508001872471,0.0
ENSG00000197747,0.0,0.0,0.0,0.0,0.0,0.0,0.7691912310464042,0.846680930682591,0.0,0.0,0.0,0.8083213908331734,0.8161269823710123,0.0,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,0.8212075375375294,0.0
ENSG00000129636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9851355098542713,0.0,0.0,0.9523809523809523,0.0,0.0
ENSG00000250722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9320937111264184,0.0,0.0,0.9098241385959444,0.0,0.0
ENSG00000105185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114315,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000113732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.8816934114410764,0.875963154293242,0.0,0.0,0.0,0.8630738258361816,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966508272148314,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000100448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121966,0.0,0.9245368582861764,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9102171404021127,0.0
ENSG00000148180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134107,0.0,0.0,0.0,0.0,0.0,0.97940651008061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98204277242933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0
ENSG00000165092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000026025,0.4338532175336565,0.0,0.0,0.43675010544913156,0.48509502694720313,0.43995789119175505,0.485419648034232,0.4791526425452459,0.0,0.0,0.0,0.0,0.46284275963192895,0.4958045709700811,0.42857142857142855,0.46338220437367755,0.0,0.0,0.49766682159333003,0.5341609517733256,0.4412699597222464,0.0
ENSG00000108821,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000148671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000008517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000277791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000127540,0.9129879872004191,0.0,0.0,0.0,0.0,0.0,0.8687117951256889,0.0,0.0,0.0,0.9104354324794951,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000166794,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743204656101409,0.0,0.0
ENSG00000065518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.9601883434114002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9643967804454622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0
ENSG00000169908,0.0,0.0,0.0,0.0,0.9611528515815735,0.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198668,0.0,0.0,0.0,0.0,0.7034315580413455,0.6856499058859689,0.6974070185706729,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6971490269615537,0.7038983674276442,0.6886367741085234,0.6939393707684108,0.0
ENSG00000151418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170889,0.48198820863451275,0.43341400793620516,0.0,0.43823760747909546,0.42244917154312134,0.38113755271548316,0.0,0.0,0.38095238095238093,0.0,0.3856921224367051,0.38388703266779584,0.43341400793620516,0.413923115957351,0.4563159914243789,0.0,0.0,0.39264596927733647,0.0,0.4817996450832912,0.42607548407145907,0.0
ENSG00000113387,0.7141679582141695,0.5756094455718994,0.0,0.6270992841039386,0.0,0.0,0.5714285714285714,0.0,0.593651294708252,0.0,0.6268449141865685,0.6138301576886859,0.0,0.6909595557621547,0.0,0.0,0.0,0.6802901057969957,0.0,0.0,0.6769907815115792,0.0
ENSG00000163734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000111057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000135940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.8681584341185433,0.8627169132232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8959861482892718
ENSG00000166741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ENSG00000237550,0.0,0.8867926994959513,0.0,0.0,0.0,0.0,0.891989046619052,0.8774193553697496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0
ENSG00000166681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9088039483342852,0.0,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232884361630395
ENSG00000107223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ENSG00000143198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.881253304935637,0.8571428571428571,0.0,0.857843055611565,0.8654891224134535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000183283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9154479617164248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.9224890697570074,0.0,0.0,0.0,0.0,0.0
