gene_ids,T cell of anorectum,colon epithelial cell,myeloid cell,plasma cell,stromal cell of lamina propria of colon
ENSG00000105369,0.0,0.0,0.0,4.0,0.0
ENSG00000105404,0.0,0.0,0.0,3.0,1.0
ENSG00000125740,0.0,1.0,3.0,3.0,12.0
ENSG00000125743,1.0,0.0,0.0,1.0,1.0
ENSG00000042753,0.0,0.0,0.0,0.0,0.5
ENSG00000178980,0.0,0.0,0.0,0.0,2.0
ENSG00000142227,1.0,0.0,1.0,2.0,2.0
ENSG00000105438,0.0,0.0,0.0,2.0,1.0
ENSG00000063177,10.0,2.0,5.0,29.0,11.0
ENSG00000087074,0.0,1.0,1.0,1.0,4.0
ENSG00000104805,0.0,0.0,0.0,0.0,1.0
ENSG00000087086,6.0,2.0,25.0,33.0,22.0
ENSG00000104894,1.0,0.0,0.0,0.0,0.0
ENSG00000142541,8.0,3.0,3.0,12.0,8.0
ENSG00000142534,5.0,2.0,3.0,12.0,6.0
ENSG00000104870,0.0,0.0,0.0,0.0,1.0
ENSG00000126457,0.0,0.0,0.0,1.0,0.0
ENSG00000105374,1.0,0.0,0.0,0.0,0.0
ENSG00000130844,1.0,0.0,0.0,0.0,0.0
ENSG00000179820,0.0,0.0,0.0,0.0,1.0
ENSG00000170906,0.0,0.0,0.0,1.0,0.0
ENSG00000170889,8.0,3.0,3.0,19.0,12.0
ENSG00000108107,18.0,5.0,6.0,20.0,14.0
ENSG00000083845,6.0,1.0,2.0,18.0,6.0
ENSG00000130724,0.0,0.0,0.0,1.0,1.0
ENSG00000129824,1.0,0.0,0.0,1.0,1.0
ENSG00000211677,0.0,0.0,0.0,4.0,0.0
ENSG00000211679,0.0,0.0,0.0,1.0,0.0
ENSG00000099958,0.0,0.0,0.0,7.0,0.0
ENSG00000100028,0.0,0.0,0.0,0.0,1.0
ENSG00000100219,0.0,0.0,0.0,2.0,0.0
ENSG00000184076,1.0,0.0,1.0,1.0,1.0
ENSG00000198832,0.0,0.0,0.0,2.0,2.0
ENSG00000100234,0.0,0.0,0.0,0.0,1.0
ENSG00000100345,0.0,0.0,0.0,0.0,1.0
ENSG00000100353,0.0,0.0,0.0,1.0,0.0
ENSG00000128340,1.0,0.0,0.0,1.0,0.0
ENSG00000100097,0.0,0.0,1.0,4.0,13.0
ENSG00000100129,0.0,0.0,0.0,1.0,1.0
ENSG00000185022,0.0,0.0,0.0,0.0,1.0
ENSG00000100201,0.0,0.0,0.0,1.0,1.0
ENSG00000100316,15.0,2.0,5.0,47.0,18.0
ENSG00000128272,0.0,0.0,0.0,1.0,1.0
ENSG00000100354,0.0,0.0,0.0,0.0,1.0
ENSG00000100380,0.0,0.0,0.0,1.0,1.0
ENSG00000100387,0.0,0.0,0.0,1.0,1.0
ENSG00000100138,1.0,0.0,0.0,2.0,1.0
ENSG00000183172,0.0,0.0,0.0,2.0,0.0
ENSG00000100243,0.0,0.0,0.0,0.0,1.0
ENSG00000242247,0.0,0.0,0.0,1.0,0.0
ENSG00000077942,0.0,0.0,0.0,0.0,3.0
ENSG00000155307,2.0,0.0,0.0,0.0,0.0
ENSG00000154723,0.0,1.0,0.0,1.0,1.0
ENSG00000142168,1.0,0.0,0.0,1.0,1.0
ENSG00000159140,1.0,1.0,1.0,1.0,3.0
ENSG00000241837,0.0,0.0,0.0,1.0,1.0
ENSG00000160213,0.0,0.0,1.0,0.0,1.0
ENSG00000142156,0.0,0.0,0.0,0.0,3.0
ENSG00000142173,0.0,0.0,0.0,0.0,2.0
ENSG00000198888,23.0,40.0,12.0,55.0,38.0
ENSG00000198763,13.0,25.0,12.0,28.0,18.0
ENSG00000198804,55.0,126.0,33.0,83.0,74.5
ENSG00000198712,48.0,85.0,32.0,85.0,49.0
ENSG00000228253,0.0,2.0,0.0,0.0,1.0
ENSG00000198899,63.0,75.0,30.0,101.0,87.0
ENSG00000198938,57.0,110.0,29.0,95.0,83.0
ENSG00000198840,46.0,53.0,41.0,121.0,62.0
ENSG00000212907,1.0,5.0,2.0,3.0,3.0
ENSG00000198886,27.0,56.0,22.0,59.0,40.0
ENSG00000198786,5.0,15.0,4.0,10.0,9.0
ENSG00000198695,0.0,0.0,0.0,1.0,0.0
ENSG00000198727,44.0,55.0,32.0,88.0,61.0
