,AT1,AT2,Artery,B Cells,Basophil and Mast Cells,Capillary,Ciliated Cells,Lymphatic  Cells,Macrophage and Dendritic Cells,Macrophages,Monocytes,Natural Killer Cells,Neutrophils,Other Epithelial Cells,Proliferating Macrophage,Stromal Cells,T Cells,Vein
ENSG00000180964,0.0,0.8967902450000539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9084486084825852,0.0,0.0,0.0
ENSG00000133134,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000185222,0.0,0.9601611670325784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000166681,0.9411764705882353,0.9568427134962643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000133142,0.0,0.8556253980187809,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.8548865037805894,0.0,0.0,0.0,0.0,0.8587316449950723,0.0,0.0,0.0
ENSG00000196507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000123562,0.0,0.8825274530579063,0.0,0.0,0.0,0.0,0.9442473229239968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000157514,0.0,0.0,0.0,0.6028521797236275,0.7814045338069692,0.0,0.0,0.0,0.5882352941176471,0.6607901874710532,0.6265985790420981,0.7125916901756736,0.0,0.0,0.6161725345779868,0.0,0.7391237511354334,0.0
ENSG00000068366,0.0,0.9516470677712384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.8998078283141641,0.0,0.0,0.0
ENSG00000102024,0.96679108283099,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000268104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9711817818529466,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000101856,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9557167607195237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8830733860240263,0.0,0.0,0.0
ENSG00000005022,0.0,0.810281490578371,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.7457432781948763,0.782219178536359,0.7245710667441873,0.0,0.0,0.0,0.8402813813265633,0.0,0.0,0.0
ENSG00000077721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9756046042722815,0.0,0.0,0.0
ENSG00000198918,0.007100873133715461,0.0661659275784212,0.056403563303105975,0.1782777414602392,0.20450016680885763,0.0,0.03092878355699427,0.045533464235417986,0.13249588713926427,0.14393776655197144,0.20675050511079676,0.1194483567686642,0.02487574955996345,0.08038514852523804,0.0995380492771373,0.0649510937578538,0.21656421352835262,0.061258393175461716
ENSG00000125356,0.0,0.6702782055910896,0.0,0.0,0.0,0.0,0.791170060634613,0.0,0.6673475819475511,0.7823200331014746,0.7160740670035867,0.0,0.0,0.6470588235294118,0.7006138668340796,0.0,0.0,0.0
ENSG00000186471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000005893,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948223822257098,0.0,0.0,0.0,0.0,0.9038503941367654,0.0,0.0,0.0
ENSG00000232119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000125676,0.0,0.9228484700707829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.917449670679429,0.0,0.0,0.0
ENSG00000101966,0.0,0.9244281193789314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9058495830087101,0.0,0.0,0.0
ENSG00000101972,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939505675259758,0.0,0.0,0.0,0.0,0.925619083292344,0.0,0.0,0.0
ENSG00000188706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000165704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000203950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000022267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000102241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000147274,0.0,0.8334895512636971,0.0,0.0,0.0,0.0,0.8316298407666823,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8984122977537268,0.0,0.0,0.0
ENSG00000102081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000010404,0.0,0.0,0.0,0.0,0.0,0.0,0.9013961448388941,0.0,0.0,0.9269477374413434,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000029993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000160131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9465604529661291,0.0,0.0,0.0
ENSG00000147400,0.0,0.0,0.0,0.0,0.0,0.0,0.9954228821922751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000185825,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8454268925330218,0.0,0.0,0.9098673918667961,0.0,0.0,0.0,0.0,0.8374565278782564,0.0,0.0,0.0
ENSG00000067829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526615423314712,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000180879,0.0,0.4919559640042922,0.0,0.6723896720830131,0.4751540492562687,0.0,0.4602402203223285,0.0,0.4117647058823529,0.4288211079204784,0.4323309169096105,0.5440834515235003,0.0,0.5916347258231219,0.45178545923794017,0.0,0.511567960767185,0.0
ENSG00000102030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9777701006216162,0.0,0.0,0.0
ENSG00000172534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000196924,0.7111309871954077,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.6635456996805528,0.7744694246965296,0.7249336102429558,0.7100092803730684,0.0,0.0,0.6731158565072453,0.0,0.0,0.0
ENSG00000102119,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9615710623124066,0.0,0.0,0.0
ENSG00000147403,0.019229888916015625,0.09216808922150556,0.038408973637749165,0.15258371479371013,0.18305275370092952,0.007087062386905446,0.024498588898602652,0.05375197354485007,0.0942269388367148,0.09248902166590971,0.08027626837001127,0.13473184669719024,0.0,0.08514032994999605,0.07366603963515338,0.08310948049320895,0.19161133555804982,0.04752660498899572
ENSG00000197180,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788101771298576,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000071859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9490057896165287,0.0,0.0,0.0
ENSG00000160211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000130826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000130830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9525761674432194,0.0,0.0,0.0
ENSG00000155959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000104714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9442431611173293,0.0,0.0,0.0
ENSG00000175806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000079459,0.0,0.9198311006321627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.9404747731545392,0.0,0.0,0.0
ENSG00000164733,0.0,0.7665179161464467,0.0,0.0,0.0,0.0,0.0,0.0,0.8712193089372972,0.8610574953696307,0.8553256918402279,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0
ENSG00000164741,0.9185110435766333,0.9432036175447351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000038945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.9725331453716054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000198791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000003989,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000129422,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000078674,0.0,0.8291330828386194,0.0,0.0,0.0,0.0,0.9253872738165014,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8719569865395042,0.0,0.0,0.0
ENSG00000104763,0.573130702271181,0.6082833724863389,0.0,0.0,0.5558465684161467,0.0,0.5294117647058824,0.0,0.5907546947984135,0.6864646497894736,0.6046915159505957,0.0,0.0,0.532072060248431,0.6430053640814388,0.0,0.0,0.0
ENSG00000175445,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9518433598911061,0.0,0.0,0.0,0.0,0.9075316050473381,0.0,0.0,0.0
ENSG00000147416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168484,0.0,0.9825272910735187,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000120913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134020,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000008853,0.0,0.9735483246691087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000147454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.9844624189769521,0.0,0.0,0.0,0.0,0.0
ENSG00000104756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000184661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000221914,0.0,0.957410430206972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000104765,0.0,0.8771477867575252,0.0,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.8349832366494572,0.0,0.0,0.0,0.0,0.8285778445356032,0.0,0.0,0.0
ENSG00000092964,0.8660619784803951,0.8235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8415578814113841,0.0,0.0,0.0,0.0,0.8483727363979116,0.0,0.0,0.0
ENSG00000120899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120885,0.0,0.0,0.0,0.0,0.7752846654723672,0.0,0.7703444396748262,0.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.7915351320715511,0.0,0.0,0.0,0.8728050238945905
ENSG00000147419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000171320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000168078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000133872,0.0,0.5347038086722878,0.0,0.0,0.6138225863961613,0.0,0.6824434539851021,0.0,0.5851243839544409,0.6314434479264652,0.0,0.6116254540050731,0.0,0.5294117647058824,0.5763544545454138,0.0,0.700660600381739,0.0
ENSG00000104660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9788490814321181,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000104671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.9602669091785655,0.0,0.0,0.0
ENSG00000157110,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104695,0.0,0.911405531799092,0.0,0.0,0.0,0.0,0.8950394707567552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0
ENSG00000156675,0.8932308624772465,0.7234485780491549,0.0,0.0,0.0,0.0,0.7775164527051589,0.0,0.0,0.7511545875493217,0.0,0.0,0.0,0.7058823529411765,0.7510983312831205,0.0,0.0,0.0
ENSG00000187840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9635446492363425,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000147548,0.0,0.8454073492218467,0.0,0.0,0.0,0.0,0.9202713370323181,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.9003805833704331,0.0,0.0,0.0
ENSG00000147526,0.7996047033983118,0.7997450863613802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,0.797280960223254,0.0,0.0,0.8043744774425731
ENSG00000168615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000176907,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000083168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000104368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000078668,0.0,0.0,0.0,0.0,0.0,0.0,0.9428723349290735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000176209,0.0,0.0,0.0,0.0,0.0,0.0,0.9697228424689349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000168172,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8919451236724854,0.0,0.0,0.0,0.0,0.899725573904374,0.0,0.0,0.0
ENSG00000168522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000165102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000221869,0.30983587924171896,0.5161883480408612,0.46603002618340883,0.0,0.0,0.48936932928421917,0.3498689672526191,0.46302932150223675,0.26018039969836965,0.23529411764705882,0.48791964264477,0.0,0.5172441917307237,0.29834038720411415,0.32933679748983946,0.4548037087216097,0.0,0.5110557464992299
ENSG00000253729,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8452632707708022,0.0,0.0,0.8724267447696012,0.0,0.0,0.0,0.0,0.9248386305921218,0.0,0.0,0.0
ENSG00000104738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000169139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000034239,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000168300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000023287,0.0,0.8402696006438312,0.0,0.0,0.0,0.0,0.9083112969118006,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8400240154827342,0.0,0.0,0.0
ENSG00000047249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000187735,0.0,0.8278358263127944,0.0,0.0,0.0,0.0,0.8265347095096812,0.0,0.0,0.7813766809070811,0.0,0.0,0.0,0.7647058823529411,0.8411200081600863,0.0,0.0,0.0
ENSG00000120992,0.0,0.9411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598212382372688,0.0,0.0,0.0
ENSG00000104237,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000254087,0.0,0.8353357280001921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8629535296384026,0.9246849137194016,0.0,0.0,0.0,0.8235294117647058,0.0,0.0,0.0
ENSG00000008988,0.07217638983446009,0.22933532911188462,0.08876241655910716,0.1496177175465752,0.16195938166450052,0.058823529411764705,0.07876763974919039,0.08573138012605555,0.1614866572267869,0.17936176412245808,0.11779804440105662,0.09728764085208669,0.0,0.12088900103288538,0.19528935937320485,0.09543541950338028,0.17923371230854707,0.09561010669259463
ENSG00000170791,0.0,0.9723990945255055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000170786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000137575,0.0,0.6470588235294118,0.0,0.0,0.0,0.0,0.0,0.0,0.691939609892228,0.7226593213922837,0.738719922654769,0.0,0.8154336073819328,0.0,0.6631854246644413,0.0,0.0,0.7053844122325673
ENSG00000104388,0.0,0.8325055977877449,0.0,0.0,0.0,0.0,0.8050647097475389,0.0,0.0,0.7825960131252513,0.0,0.0,0.0,0.7647058823529411,0.8098613830173716,0.0,0.0,0.0
ENSG00000198363,0.0,0.9619208784664378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000137563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000104442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000104205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9597689614576452,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000178125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000104218,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000066777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000067167,0.8239594487582936,0.8035153851789587,0.0,0.0,0.0,0.0,0.7058823529411765,0.0,0.0,0.7522723569589502,0.0,0.0,0.0,0.7234570629456464,0.7906440566567814,0.0,0.0,0.0
ENSG00000147592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000147601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000147604,0.07364050430410049,0.15880788424435785,0.12026317329967723,0.17064648866653442,0.2518184325274299,0.058823529411764705,0.10493872446172378,0.11845398650449865,0.12951133531682632,0.12401193380355835,0.20599530724918141,0.12310022115707397,0.0,0.19707611027885885,0.12173588836894315,0.16329428378273458,0.17844300760942347,0.1460329294204712
ENSG00000154582,0.0,0.8823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8894103975857005,0.0,0.0,0.0,0.0,0.9033289656919592,0.0,0.0,0.0
ENSG00000154589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104427,0.0,0.0,0.0,0.0,0.0,0.0,0.995103615171769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000076554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000076641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000164687,0.0,0.8626087833853329,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.8252595102085787,0.0,0.0,0.0,0.793842638240141,0.8236711586222929,0.0,0.0,0.0
ENSG00000170323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000133739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000176731,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8267034046790179,0.0,0.0,0.8416953858207253,0.0,0.0,0.0,0.0,0.8487305430804982,0.0,0.0,0.0
ENSG00000104267,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000085719,0.0,0.9059396140715655,0.0,0.0,0.0,0.0,0.8596989968243767,0.0,0.0,0.8235294117647058,0.0,0.0,0.0,0.0,0.8586032881456263,0.0,0.0,0.0
ENSG00000104320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSG00000104325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9654262942426345,0.0,0.0,0.0,0.0,0.9411764705882353,0.0,0.0,0.0
ENSG00000123119,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
