,acinar,acinar_minor_mhcclassII,alpha,beta_major,beta_minor,delta,duct_acinar_related,duct_major,endothelial,epsilon,hybrid,immune_stellates,pp,stellates
ENSG00000125995,0.18403077584046584,0.2285320804669307,0.3730754989844102,0.2972456721159128,0.22913711346112764,0.281592084811284,0.33961722484001744,0.5017039454900302,0.15384615384615385,0.0,0.32444273967009324,0.0,0.2474459959910466,0.3132209777832031
ENSG00000134590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000182093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000131446,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9474126329788795
ENSG00000164924,0.15705480942359337,0.28401676966593814,0.30234987002152663,0.20375899626658514,0.15384615384615385,0.21680974960327148,0.5991600660177377,0.5828706255325904,0.27664836094929623,0.0,0.26149564064466035,0.0,0.2490300994652968,0.4263008374434251
ENSG00000122958,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000171202,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.8696881578518794,0.0,0.0,0.0,0.0,0.0,0.8937847889386691
ENSG00000188846,0.07108416924109826,0.23099543498112604,0.01706974781476534,0.02641284465789795,0.02721589345198411,0.0152741028712346,0.1064377656349769,0.09578046890405509,0.06895425227972177,0.0,0.05809632172951332,0.17918409751011774,0.009110588293809157,0.1334377389687758
ENSG00000260260,0.544237155180711,0.0,0.5917296913953928,0.512349023268773,0.46153846153846156,0.49308206943365246,0.5149945112375113,0.0,0.0,0.0,0.6395015533153827,0.0,0.7419520387282739,0.0
ENSG00000109062,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9738991994124192,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000219073,0.9237141792590802,0.8638933071723351,0.0,0.0,0.0,0.0,0.740900131372305,0.0,0.0,0.0,0.7209500074386597,0.0,0.6923076923076923,0.0
ENSG00000135108,0.0,0.0,0.0,0.0,0.0,0.0,0.9314690690774184,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000016082,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000159069,0.0,0.0,0.8121707943769602,0.7692307692307693,0.0,0.0,0.7895452746978173,0.8458796235231253,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123091,0.0,0.0,0.5679822334876428,0.4512098477436946,0.38461538461538464,0.4485974541077247,0.532534503019773,0.5013466477394104,0.0,0.0,0.5548108724447397,0.0,0.40868701384617734,0.4775385077183063
ENSG00000125870,0.2369351341174199,0.23076923076923078,0.405926002905919,0.2781281608801622,0.0,0.2876302416508014,0.48516464691895705,0.46014335522284877,0.5564203216479375,0.0,0.34895597054408145,0.0,0.2815846892503592,0.5530364284148583
ENSG00000131100,0.0,0.0,0.5109846867047824,0.42643310932012707,0.38461538461538464,0.4495479189432584,0.45212422884427583,0.4838011539899386,0.0,0.0,0.409913915854234,0.0,0.3887335153726431,0.5361146193284255
ENSG00000115524,0.0,0.0,0.7055581899789664,0.6153846153846154,0.0,0.0,0.741234825207637,0.6668377151856055,0.6598924398422241,0.0,0.0,0.0,0.0,0.662401754122514
ENSG00000067900,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114354,0.0,0.0,0.6971631004260137,0.6923076923076923,0.0,0.0,0.772892598922436,0.7763516902923584,0.0,0.0,0.0,0.0,0.0,0.7887418866157532
ENSG00000137210,0.15384615384615385,0.17949858078589806,0.44612451700063854,0.27935120234122646,0.17599847683539757,0.2824954619774452,0.5156113367814285,0.5052730853740985,0.1938036450972924,0.0,0.3664540877709022,0.0,0.2617811423081618,0.34510618448257446
ENSG00000175550,0.0,0.0,0.5849502270038311,0.5156816977720994,0.46153846153846156,0.49523138999938965,0.6186034587713388,0.6426715759130625,0.0,0.0,0.47157297684596133,0.0,0.0,0.6892992028823266
ENSG00000143183,0.0,0.0,0.5107040313573984,0.4642465848189134,0.40011404569332415,0.4726173006571256,0.540887713432312,0.5596690957362835,0.0,0.0,0.4093303634570195,0.0,0.38461538461538464,0.4702876668709975
ENSG00000116459,0.3076923076923077,0.3253657359343309,0.4953481830083407,0.35550222947047305,0.0,0.3550732961067787,0.5194541032497699,0.5760203370681176,0.45963098452641415,0.0,0.4054930897859427,0.0,0.0,0.48112615713706386
ENSG00000214046,0.0,0.0,0.8580693465012771,0.8104177850943345,0.7692307692307693,0.8066475437237666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104765,0.0,0.0,0.6496403400714581,0.5903377120311444,0.0,0.5384615384615384,0.6183598316632785,0.0,0.7707058374698346,0.0,0.0,0.0,0.5501373501924368,0.7444324126610389
ENSG00000083799,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000138207,0.0,0.0,0.0,0.8461538461538461,0.855205985215994,0.9389584110333369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000101940,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000170759,0.23076923076923078,0.0,0.481030129469358,0.390123935846182,0.28067443462518543,0.38150300887914806,0.5458842791043795,0.5412341952323914,0.4777405903889583,0.0,0.23466237691732553,0.0,0.29597907341443574,0.4013705803797795
ENSG00000172531,0.0,0.7692307692307693,0.0,0.0,0.0,0.0,0.8466138610473046,0.879013139467973,0.0,0.0,0.0,0.0,0.0,0.8016038720424359
ENSG00000143162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000104231,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000160213,0.0,0.37534448275199306,0.34649351009955776,0.4162788803760822,0.41342668808423555,0.3595709800720215,0.3886583401606633,0.5198025840979356,0.3788585892090431,0.0,0.3076923076923077,0.0,0.0,0.5359773865112891
ENSG00000220205,0.0,0.0,0.3654044729012709,0.34366135413830096,0.36980239244607777,0.3429126281004686,0.2828445297021132,0.2578091621398926,0.2647014122742873,0.372817718065702,0.306758110339825,0.0,0.32874494791030884,0.23076923076923078
ENSG00000196139,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000179918,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.8716772015278156,0.9079471138807443,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000085719,0.0,0.0,0.942156603703132,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000099817,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.8552705783110398,0.0,0.0,0.0,0.0,0.0,0.9260602364173303
ENSG00000128626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.9426042575102586
ENSG00000175324,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.834133294912485,0.8072630533805261,0.0,0.0,0.0,0.0,0.0,0.8121734169813303
ENSG00000174886,0.23076923076923078,0.2873638088886554,0.28321667359425473,0.39934781422981847,0.35922494301429164,0.330858629483443,0.2659281033736009,0.47401971083420974,0.0,0.0,0.2663587285922124,0.0,0.23899723016298735,0.4918158787947435
ENSG00000170345,0.0,0.0,0.7224989946071918,0.6184381659214313,0.5820103608644925,0.7304329230235174,0.0,0.5384615384615384,0.0,0.0,0.7172401409882766,0.0,0.5770164086268499,0.0
ENSG00000152254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000119421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000147526,0.0,0.0,0.7847645832942083,0.0,0.0,0.0,0.8649259668130141,0.8349408369797927,0.0,0.0,0.0,0.0,0.0,0.7692307692307693
ENSG00000166012,0.6281843277124258,0.6526634372197665,0.0,0.5767042132524344,0.5384615384615384,0.0,0.7186471361380357,0.5901124385687021,0.0,0.0,0.0,0.0,0.0,0.6276276065753057
ENSG00000174444,0.09373353536312397,0.21251667462862456,0.08126078660671528,0.11327260274153489,0.11276017244045551,0.08274541451380803,0.17050818755076483,0.16783541899461013,0.10459320820294894,0.0,0.14714005818733802,0.1485739671266996,0.07692307692307693,0.23474774452356192
ENSG00000241837,0.17057826427312997,0.35890684678004336,0.26826425240590024,0.2173327666062575,0.15490264158982497,0.21265795139166024,0.3413971020625188,0.4715246374790485,0.2670487899046678,0.0,0.17683785695296067,0.0,0.15384615384615385,0.3441446561079759
ENSG00000138600,0.0,0.0,0.0,0.0,0.0,0.0,0.8466376249606793,0.8577988056036142,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
ENSG00000142694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000086598,0.15384615384615385,0.1616699328789344,0.25553085253788876,0.22211908377133882,0.2087740164536696,0.23955376331622785,0.2509132165175218,0.390524671627925,0.23435965409645668,0.0,0.2907445843403156,0.0,0.16171476474175087,0.3661885399084825
ENSG00000001626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000072778,0.5384615384615384,0.5961933640333322,0.5533251028794509,0.555458664894104,0.0,0.0,0.7095115597431476,0.7931346939160273,0.0,0.0,0.0,0.0,0.0,0.6980774769416223
ENSG00000167657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000114850,0.43106037836808425,0.5004871441767766,0.3538618041918828,0.4231259547747098,0.382592288347391,0.36065566539764404,0.38002808735920834,0.5167947870034438,0.0,0.0,0.3076923076923077,0.0,0.0,0.6059708595275879
ENSG00000168028,0.056802836748269886,0.21104533855731672,0.05403156005419218,0.023413341778975267,0.02145195924318754,0.024687822048480693,0.14146781884706938,0.13218617897767287,0.013831601693080021,0.0,0.07808718314537635,0.13858062028884888,0.01893157225388747,0.1047514218550462
ENSG00000144848,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000212907,0.20437833896050087,0.09052919882994431,0.2058111704312838,0.17499137841738188,0.12013905781965989,0.20740044575471145,0.37449023815301746,0.18721920251846313,0.15653570340229914,0.0,0.31154759572102475,0.2021022393153264,0.3272006786786593,0.07692307692307693
ENSG00000108561,0.38461538461538464,0.45042864634440494,0.5467956478779132,0.48073760821269107,0.0,0.47390191830121553,0.5557304070546076,0.6587210251734807,0.0,0.0,0.40785739513543934,0.0,0.0,0.6328773957032424
ENSG00000104763,0.0,0.0,0.5858688308642461,0.4479468556550833,0.4119704778377826,0.4917353575046246,0.38787953211711,0.44454975770070004,0.0,0.0,0.38461538461538464,0.642628197486584,0.0,0.42670205464729893
ENSG00000155090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000111716,0.7692307692307693,0.7814725133088919,0.0,0.0,0.0,0.0,0.0,0.0,0.8399583972417392,0.0,0.0,0.0,0.0,0.860876766534952
ENSG00000175756,0.15435703901144174,0.22432215397174543,0.3290674319634071,0.2561940092306871,0.1857537581370427,0.21817634655879095,0.33410840309583223,0.4656228973315312,0.2950728948299701,0.0,0.15384615384615385,0.0,0.182287335395813,0.38733213681441087
ENSG00000117906,0.0,0.0,0.0,0.0,0.0,0.0,0.8577197652596694,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.8502494830351609
ENSG00000105835,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.9486481363956745,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000137288,0.0,0.0,0.0,0.8857386249762315,0.8483860217607938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
ENSG00000177606,0.2818593199436481,0.0,0.2984277330912076,0.18257377697871283,0.15384615384615385,0.1785955291527968,0.49391852433864886,0.45678004851708043,0.47284001111984253,0.3330488113256601,0.27088032777492815,0.0,0.24870312213897705,0.19057778211740348
ENSG00000115541,0.2668508474643414,0.3109127145547133,0.37694648137459386,0.43621662029853236,0.38206007388921887,0.358591052202078,0.37403501914097714,0.4728146241261409,0.4011688828468323,0.0,0.0,0.0,0.23076923076923078,0.4934329023728004
ENSG00000122176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000119655,0.07692307692307693,0.15162936999247625,0.31575146088233363,0.13864436057897714,0.13169991970062256,0.2651797395486098,0.12003191617818978,0.23902377715477577,0.2188337124311007,0.0,0.13109528559904832,0.5109174847602844,0.11616280904183021,0.5193165953342731
ENSG00000136770,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000165629,0.25510842066544753,0.29147345744646513,0.4080614814391503,0.2911372230603145,0.23076923076923078,0.32998549938201904,0.4703630484067477,0.6296868553528419,0.34905354334757877,0.0,0.29215845236411464,0.0,0.0,0.4686209009243892
ENSG00000174695,0.0,0.0,0.4921322235694298,0.5318783475802495,0.46153846153846156,0.5014472833046546,0.4714087247848511,0.5477406703508817,0.0,0.0,0.47252148389816284,0.0,0.0,0.6799002106373127
ENSG00000111790,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9285071813143216
ENSG00000037241,0.0,0.0,0.7728934333874629,0.7692307692307693,0.0,0.0,0.0,0.8169208994278541,0.0,0.0,0.0,0.0,0.0,0.8116512252734258
ENSG00000087460,0.010493608621450571,0.0,0.4400073289871216,0.3133195134309622,0.30935675822771513,0.3088795359318073,0.1124369685466473,0.06894160234011136,0.12320593687204215,0.35935524335274327,0.3043233798100398,0.05341835663868831,0.28243128152994007,0.05009337113453792
ENSG00000117862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000100852,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9306435080674978,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000071553,0.0,0.0,0.8066970201639029,0.7163305695240314,0.6923076923076923,0.7360928838069623,0.0,0.0,0.0,0.0,0.0,0.0,0.7444448241820703,0.0
ENSG00000023318,0.0,0.0,0.0,0.7901234672619746,0.0,0.7692307692307693,0.7925366942699139,0.0,0.0,0.0,0.0,0.0,0.0,0.8211290286137507
ENSG00000180228,0.0,0.0,0.0,0.7772908531702482,0.0,0.0,0.7692307692307693,0.8388639642642095,0.0,0.0,0.0,0.0,0.0,0.8165651055482718
ENSG00000114383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000205581,0.07692307692307693,0.1463010127727802,0.2712726409618671,0.2039464391194857,0.15220650342794564,0.15186989765900832,0.3937677007455092,0.49747852178720325,0.22713503929284903,0.0,0.18879657983779907,0.11994709418370174,0.12371636354006253,0.24670104797069842
ENSG00000119820,0.0,0.0,0.0,0.9345161685576806,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176840,0.0,0.0,0.6923076923076923,0.7915573807863089,0.7647066620680002,0.7666531388576214,0.0,0.0,0.0,0.0,0.0,0.0,0.7246956596007714,0.0
ENSG00000074071,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.9308883501933172,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000004059,0.3076923076923077,0.3443753398381747,0.4260811026279743,0.4308585707957928,0.3711943488854628,0.5253683557877173,0.6366382332948538,0.6678726994074308,0.0,0.0,0.42510252732496995,0.0,0.0,0.4363862872123718
ENSG00000184840,0.2455812692642212,0.2877406019430894,0.3885833162527818,0.31640473237404454,0.23076923076923078,0.3027053429530217,0.531723325069134,0.5878954759010901,0.36718969161693865,0.0,0.25023229305560774,0.0,0.0,0.6000225635675284
ENSG00000158516,0.9386603098649245,0.890478069965656,0.0,0.0,0.0,0.0,0.7692307692307693,0.0,0.0,0.0,0.7735970937288724,0.0,0.0,0.0
ENSG00000185651,0.23076923076923078,0.3172614253484286,0.440231245297652,0.2568418475297781,0.0,0.27319528506352353,0.5340151144908025,0.49187544217476475,0.4634097126814035,0.0,0.3058685522813063,0.0,0.26798367958802444,0.4444514879813561
ENSG00000133398,0.0,0.0,0.6092045490558331,0.5397665408941416,0.0,0.5384615384615384,0.6985587890331562,0.6178070948674128,0.7289049625396729,0.0,0.0,0.0,0.0,0.6635639025614812
ENSG00000122406,0.007725857771359957,0.10142320853013259,0.020118172352130596,0.025978519366337702,0.01788930709545429,0.007822875793163594,0.06167703866958618,0.018278594200427715,0.015084450061504658,0.0013537315221933217,0.033322233420151934,0.1115827147777264,0.0,0.09660472319676326
ENSG00000092199,0.07692307692307693,0.12087738055449265,0.1849809976724478,0.12271785277586716,0.11162631786786593,0.1263961150096013,0.26063905312464786,0.3495409076030438,0.31396522888770473,0.0,0.1509688955086928,0.16726160507935744,0.11555730838042039,0.30563153670384335
ENSG00000172922,0.0,0.0,0.0,0.8461538461538461,0.0,0.0,0.0,0.8631853690514197,0.0,0.0,0.0,0.0,0.0,0.9316059075869046
ENSG00000143954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000118985,0.8235360567386334,0.0,0.9081135942385747,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8651423087486854,0.0
ENSG00000135316,0.0,0.0,0.0,0.0,0.0,0.0,0.8780528857157781,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.8482832679381738
ENSG00000159216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000169641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112514,0.23076923076923078,0.25391940428660464,0.5097745886215796,0.45258784752625686,0.45455076144291806,0.4754470999424274,0.30682334533104527,0.3515885334748488,0.0,0.0,0.31839290032019985,0.0,0.3239035468835097,0.30451945616648746
ENSG00000168280,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000112379,0.0,0.0,0.922184366446275,0.7692307692307693,0.0,0.8721770552488474,0.0,0.0,0.0,0.0,0.0,0.0,0.7760208615889916,0.0
ENSG00000164823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104695,0.0,0.0,0.8175873573009784,0.7805538406738868,0.0,0.0,0.8132394552230835,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000104312,0.0,0.0,0.0,0.0,0.0,0.0,0.9409456069652851,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000086619,0.0,0.0,0.7692307692307693,0.836153351343595,0.8303760656943688,0.7934979521311246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000109099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSG00000198492,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,0.8724991358243502,0.0,0.0,0.0,0.0,0.0,0.8624254602652329
ENSG00000160888,0.5800394966052129,0.0,0.0,0.0,0.0,0.5384615384615384,0.7579862154447116,0.7252938105509832,0.7453303382946894,0.0,0.0,0.6620132235380319,0.0,0.6330450819088862
ENSG00000111341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.9853941064614516
ENSG00000125798,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000187021,0.9661731261473435,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000145920,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000115419,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000088930,0.0,0.0,0.0,0.0,0.0,0.0,0.8783225646385779,0.8564001963688777,0.0,0.0,0.0,0.0,0.0,0.8461538461538461
ENSG00000204592,0.0,0.5182570952635545,0.5461827837503873,0.0,0.0,0.46153846153846156,0.5309043710048382,0.5319349261430594,0.7340998603747442,0.0,0.0,0.6099555354851943,0.0,0.526332832299746
ENSG00000198888,0.034229860855982855,0.0,0.12733685511809129,0.036060833013974704,0.030573721115405742,0.09914025435080895,0.08299157252678505,0.030947043345524713,0.026364968373225287,0.14257847804289597,0.08815061587553757,0.024918409494253304,0.09835338134032029,0.0004733617489154522
ENSG00000117899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.9319052650378301
ENSG00000204922,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000106211,0.29679829340714675,0.6390538123937753,0.19724699167104867,0.23021510014167199,0.19474991468282846,0.23150925452892596,0.33887922763824463,0.5931915732530447,0.30648104502604556,0.0,0.15384615384615385,0.0,0.17222251341893122,0.44007306832533616
ENSG00000087074,0.0,0.0,0.6530296894220206,0.6153846153846154,0.0,0.0,0.724882763165694,0.6675397020119888,0.8228584940616901,0.0,0.0,0.0,0.0,0.7427078760587252
ENSG00000134283,0.0,0.0,0.0,0.0,0.0,0.0,0.9615154358056875,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769230769231
ENSG00000165916,0.0,0.0,0.5926383917148297,0.5478782378710233,0.0,0.5384615384615384,0.5834177228120657,0.641773100082691,0.6749970500285809,0.0,0.0,0.0,0.0,0.6463087522066556
ENSG00000159346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000197102,0.0,0.0,0.715120058793288,0.6253767472047073,0.0,0.6153846153846154,0.6845396711276128,0.6858835312036368,0.0,0.0,0.0,0.0,0.0,0.6954748859772315
ENSG00000127920,0.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,0.7915529654576228,0.9222317704787621,0.0,0.0,0.0,0.0,0.8463428891622103
ENSG00000148834,0.0,0.5461558699607849,0.0,0.5384615384615384,0.0,0.0,0.576621990937453,0.6610044928697439,0.692784492786114,0.0,0.0,0.6073597577901987,0.0,0.8386183381080627
ENSG00000018189,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000110717,0.0,0.46153846153846156,0.6016296148300171,0.5754765363839957,0.5409287030880268,0.6125505749995892,0.0,0.6811731090912452,0.0,0.0,0.5093513176991389,0.0,0.0,0.5685219535460839
ENSG00000182944,0.0,0.0,0.6212462966258709,0.38461538461538464,0.0,0.39932756240551287,0.6768733721513015,0.6203815937042236,0.46892910737257737,0.0,0.4284387230873108,0.0,0.5198407539954553,0.5267493862372178
ENSG00000011295,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.9564069142708411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176261,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000123684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120616,0.3464423601443951,0.0,0.6349892753821152,0.3819996439493619,0.0,0.3649847920124347,0.7397966293188242,0.6200804297740643,0.31474874111322254,0.0,0.3076923076923077,0.0,0.3842138143686148,0.34156482494794405
ENSG00000198431,0.6153846153846154,0.0,0.0,0.6437571461384113,0.0,0.0,0.7953336834907532,0.6913367372292739,0.7613848447799683,0.0,0.0,0.0,0.0,0.7267761872364924
ENSG00000177576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000134285,0.9578205438760611,0.8461538461538461,0.0,0.8827639634792621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000141401,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000125656,0.0,0.0,0.0,0.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9332151504663321
ENSG00000152795,0.15384615384615385,0.2320611339349013,0.3021097229077266,0.18059664047681367,0.16797877275026762,0.20272752871880165,0.4424682626357445,0.430849905197437,0.38024465854351336,0.0,0.18855383762946495,0.0,0.1811717335994427,0.3625555634498596
ENSG00000105355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000228300,0.0,0.0,0.0,0.8892761102089515,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9086351440503047
ENSG00000115233,0.0,0.0,0.7766481041908264,0.6923076923076923,0.0,0.0,0.7230292742068951,0.7479943128732535,0.0,0.0,0.0,0.0,0.0,0.7123286861639756
ENSG00000131051,0.07692307692307693,0.09618742649371807,0.35325292899058414,0.20172415788357073,0.16345467475744394,0.22924925272281355,0.4315330661260165,0.3535928359398475,0.4843478294519278,0.0,0.17637839225622323,0.30121644185139584,0.22444948783287635,0.30579975018134486
ENSG00000181038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000065518,0.07692307692307693,0.1487915194951571,0.19068187933701736,0.18186493561818048,0.1482040790411142,0.18495805446918195,0.23622487141535833,0.35545587081175584,0.3001088775121249,0.0,0.13714001728938177,0.09039544600706834,0.09995021269871639,0.22287362355452317
ENSG00000122545,0.0,0.0,0.6253447578503535,0.5384615384615384,0.0,0.549320230117211,0.5947471536122836,0.5911464507763202,0.7470175119546744,0.0,0.0,0.0,0.0,0.7017964262228745
ENSG00000071859,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000214194,0.0,0.0,0.0,0.8355546868764437,0.7692307692307693,0.7802458176246057,0.0,0.8954915771117578,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000007168,0.0,0.0,0.8491129645934472,0.7692307692307693,0.0,0.0,0.7955087560873765,0.0,0.0,0.0,0.0,0.0,0.0,0.796884128680596
ENSG00000150093,0.0,0.23076923076923078,0.521403757425455,0.2770083546638489,0.2497542408796457,0.34715433762623715,0.5083757180434006,0.61758586535087,0.5172673005324143,0.0,0.3234785841061519,0.0,0.3448032966026893,0.6270091304412255
ENSG00000163499,0.0,0.0,0.9516108219440167,0.807598705475147,0.7692307692307693,0.7718566977060758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
